1780685378.579753 server started (67287): version 3.6b, socket /private/tmp/tmux-501/default, protocol 8
1780685378.579765 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780685378.579771 using libevent 2.1.12-stable select
1780685378.579775 using utf8proc 2.11.3
1780685378.579777 using ncurses 6.6 20251230
1780685378.589167 cmd_parse_build_commands 0:3 0:11 0:1: -t:+1
1780685378.589169 cmd_parse_build_commands 0:3 0:12: #{?pane_marked_set,,-}Swap Marked
1780685378.589170 cmd_parse_build_commands 0:3 0:13: s
1780685378.589171 cmd_parse_build_commands 0:3 0:14 0:0: swap-window
1780685378.589173 cmd_parse_build_commands 0:3 0:15: 
1780685378.589174 cmd_parse_build_commands 0:3 0:16: Kill
1780685378.589175 cmd_parse_build_commands 0:3 0:17: X
1780685378.589177 cmd_parse_build_commands 0:3 0:18 0:0: kill-window
1780685378.589178 cmd_parse_build_commands 0:3 0:19: Respawn
1780685378.589179 cmd_parse_build_commands 0:3 0:20: R
1780685378.589181 cmd_parse_build_commands 0:3 0:21 0:0: respawn-window
1780685378.589182 cmd_parse_build_commands 0:3 0:21 0:1: -k
1780685378.589184 cmd_parse_build_commands 0:3 0:22: #{?pane_marked,Unmark,Mark}
1780685378.589185 cmd_parse_build_commands 0:3 0:23: m
1780685378.589186 cmd_parse_build_commands 0:3 0:24 0:0: select-pane
1780685378.589188 cmd_parse_build_commands 0:3 0:24 0:1: -m
1780685378.589189 cmd_parse_build_commands 0:3 0:25: Rename
1780685378.589190 cmd_parse_build_commands 0:3 0:26: n
1780685378.589192 cmd_parse_build_commands 0:3 0:27 0:0: command-prompt
1780685378.589193 cmd_parse_build_commands 0:3 0:27 0:1: -FI
1780685378.589195 cmd_parse_build_commands 0:3 0:27 0:2: #W
1780685378.589196 cmd_parse_build_commands 0:3 0:27 0:3 0:0: rename-window
1780685378.589198 cmd_parse_build_commands 0:3 0:27 0:3 0:1: -t
1780685378.589200 cmd_parse_build_commands 0:3 0:27 0:3 0:2: #{window_id}
1780685378.589201 cmd_parse_build_commands 0:3 0:27 0:3 0:3: --
1780685378.589203 cmd_parse_build_commands 0:3 0:27 0:3 0:4: %%
1780685378.589204 cmd_parse_build_commands 0:3 0:28: 
1780685378.589205 cmd_parse_build_commands 0:3 0:29: New After
1780685378.589207 cmd_parse_build_commands 0:3 0:30: w
1780685378.589208 cmd_parse_build_commands 0:3 0:31 0:0: new-window
1780685378.589210 cmd_parse_build_commands 0:3 0:31 0:1: -a
1780685378.589211 cmd_parse_build_commands 0:3 0:32: New At End
1780685378.589213 cmd_parse_build_commands 0:3 0:33: W
1780685378.589214 cmd_parse_build_commands 0:3 0:34 0:0: new-window
1780685378.589216 cmd_parse_build_commands 0:0: display-menu
1780685378.589218 cmd_parse_build_commands 0:1: -t=
1780685378.589219 cmd_parse_build_commands 0:2: -xW
1780685378.589221 cmd_parse_build_commands 0:3: -yW
1780685378.589222 cmd_parse_build_commands 0:4: -T
1780685378.589224 cmd_parse_build_commands 0:5: #[align=centre]#{window_index}:#{window_name}
1780685378.589225 cmd_parse_build_commands 0:6: #{?#{>:#{session_windows},1},,-}Swap Left
1780685378.589227 cmd_parse_build_commands 0:7: l
1780685378.589228 cmd_parse_build_commands 0:8 0:0: swap-window
1780685378.589230 cmd_parse_build_commands 0:8 0:1: -t:-1
1780685378.589231 cmd_parse_build_commands 0:9: #{?#{>:#{session_windows},1},,-}Swap Right
1780685378.589233 cmd_parse_build_commands 0:10: r
1780685378.589234 cmd_parse_build_commands 0:11 0:0: swap-window
1780685378.589236 cmd_parse_build_commands 0:11 0:1: -t:+1
1780685378.589238 cmd_parse_build_commands 0:12: #{?pane_marked_set,,-}Swap Marked
1780685378.589239 cmd_parse_build_commands 0:13: s
1780685378.589241 cmd_parse_build_commands 0:14 0:0: swap-window
1780685378.589242 cmd_parse_build_commands 0:15: 
1780685378.589244 cmd_parse_build_commands 0:16: Kill
1780685378.589245 cmd_parse_build_commands 0:17: X
1780685378.589247 cmd_parse_build_commands 0:18 0:0: kill-window
1780685378.589248 cmd_parse_build_commands 0:19: Respawn
1780685378.589249 cmd_parse_build_commands 0:20: R
1780685378.589251 cmd_parse_build_commands 0:21 0:0: respawn-window
1780685378.589253 cmd_parse_build_commands 0:21 0:1: -k
1780685378.589254 cmd_parse_build_commands 0:22: #{?pane_marked,Unmark,Mark}
1780685378.589257 cmd_parse_build_commands 0:23: m
1780685378.589259 cmd_parse_build_commands 0:24 0:0: select-pane
1780685378.589260 cmd_parse_build_commands 0:24 0:1: -m
1780685378.589262 cmd_parse_build_commands 0:25: Rename
1780685378.589263 cmd_parse_build_commands 0:26: n
1780685378.589265 cmd_parse_build_commands 0:27 0:0: command-prompt
1780685378.589266 cmd_parse_build_commands 0:27 0:1: -FI
1780685378.589268 cmd_parse_build_commands 0:27 0:2: #W
1780685378.589269 cmd_parse_build_commands 0:27 0:3 0:0: rename-window
1780685378.589271 cmd_parse_build_commands 0:27 0:3 0:1: -t
1780685378.589272 cmd_parse_build_commands 0:27 0:3 0:2: #{window_id}
1780685378.589274 cmd_parse_build_commands 0:27 0:3 0:3: --
1780685378.589275 cmd_parse_build_commands 0:27 0:3 0:4: %%
1780685378.589277 cmd_parse_build_commands 0:28: 
1780685378.589278 cmd_parse_build_commands 0:29: New After
1780685378.589279 cmd_parse_build_commands 0:30: w
1780685378.589281 cmd_parse_build_commands 0:31 0:0: new-window
1780685378.589283 cmd_parse_build_commands 0:31 0:1: -a
1780685378.589284 cmd_parse_build_commands 0:32: New At End
1780685378.589285 cmd_parse_build_commands 0:33: W
1780685378.589287 cmd_parse_build_commands 0:34 0:0: new-window
1780685378.589289 cmd_parse_build_commands 0:0: swap-window
1780685378.589291 cmd_parse_build_commands 0:1: -t:-1
1780685378.589293 args_parse_flags: next -t:-1
1780685378.589295 args_parse_flag_argument: -t = :-1
1780685378.589296 args_parse: flags end at 2 of 2
1780685378.589299 cmd_parse_build_commands: swap-window -t :-1
1780685378.589300 cmd_parse_build_commands 0:0: swap-window
1780685378.589302 cmd_parse_build_commands 0:1: -t:+1
1780685378.589304 args_parse_flags: next -t:+1
1780685378.589306 args_parse_flag_argument: -t = :+1
1780685378.589307 args_parse: flags end at 2 of 2
1780685378.589310 cmd_parse_build_commands: swap-window -t :+1
1780685378.589311 cmd_parse_build_commands 0:0: swap-window
1780685378.589314 args_parse: flags end at 1 of 1
1780685378.589315 cmd_parse_build_commands: swap-window
1780685378.589317 cmd_parse_build_commands 0:0: kill-window
1780685378.589319 args_parse: flags end at 1 of 1
1780685378.589321 cmd_parse_build_commands: kill-window
1780685378.589322 cmd_parse_build_commands 0:0: respawn-window
1780685378.589324 cmd_parse_build_commands 0:1: -k
1780685378.589326 args_parse_flags: next -k
1780685378.589328 args_parse_flags: -k
1780685378.589329 args_parse: flags end at 2 of 2
1780685378.589331 cmd_parse_build_commands: respawn-window -k
1780685378.589333 cmd_parse_build_commands 0:0: select-pane
1780685378.589334 cmd_parse_build_commands 0:1: -m
1780685378.589336 args_parse_flags: next -m
1780685378.589338 args_parse_flags: -m
1780685378.589339 args_parse: flags end at 2 of 2
1780685378.589341 cmd_parse_build_commands: select-pane -m
1780685378.589343 cmd_parse_build_commands 0:0: command-prompt
1780685378.589345 cmd_parse_build_commands 0:1: -FI
1780685378.589346 cmd_parse_build_commands 0:2: #W
1780685378.589348 cmd_parse_build_commands 0:3 0:0: rename-window
1780685378.589349 cmd_parse_build_commands 0:3 0:1: -t
1780685378.589351 cmd_parse_build_commands 0:3 0:2: #{window_id}
1780685378.589352 cmd_parse_build_commands 0:3 0:3: --
1780685378.589354 cmd_parse_build_commands 0:3 0:4: %%
1780685378.589355 cmd_parse_build_commands 0:0: rename-window
1780685378.589357 cmd_parse_build_commands 0:1: -t
1780685378.589358 cmd_parse_build_commands 0:2: #{window_id}
1780685378.589360 cmd_parse_build_commands 0:3: --
1780685378.589361 cmd_parse_build_commands 0:4: %%
1780685378.589364 args_parse_flags: next -t
1780685378.589365 args_parse_flag_argument: -t = #{window_id}
1780685378.589367 args_parse_flags: next --
1780685378.589368 args_parse: flags end at 4 of 5
1780685378.589370 args_parse: 4 = %% (type STRING)
1780685378.589372 cmd_parse_build_commands: rename-window -t "#{window_id}" "%%"
1780685378.589374 args_parse_flags: next -FI
1780685378.589375 args_parse_flags: -F
1780685378.589377 args_parse_flag_argument: -I = #W
1780685378.589379 args_parse: flags end at 3 of 4
1780685378.589383 args_parse: 3 = rename-window -t "#{window_id}" "%%" (type COMMANDS)
1780685378.589387 cmd_parse_build_commands: command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" }
1780685378.589389 cmd_parse_build_commands 0:0: new-window
1780685378.589390 cmd_parse_build_commands 0:1: -a
1780685378.589392 args_parse_flags: next -a
1780685378.589394 args_parse_flags: -a
1780685378.589395 args_parse: flags end at 2 of 2
1780685378.589397 cmd_parse_build_commands: new-window -a
1780685378.589399 cmd_parse_build_commands 0:0: new-window
1780685378.589401 args_parse: flags end at 1 of 1
1780685378.589403 cmd_parse_build_commands: new-window
1780685378.589404 args_parse_flags: next -t=
1780685378.589406 args_parse_flag_argument: -t = =
1780685378.589407 args_parse_flags: next -xW
1780685378.589409 args_parse_flag_argument: -x = W
1780685378.589410 args_parse_flags: next -yW
1780685378.589412 args_parse_flag_argument: -y = W
1780685378.589413 args_parse_flags: next -T
1780685378.589415 args_parse_flag_argument: -T = #[align=centre]#{window_index}:#{window_name}
1780685378.589416 args_parse_flags: next #{?#{>:#{session_windows},1},,-}Swap Left
1780685378.589418 args_parse: flags end at 6 of 35
1780685378.589419 args_parse: 6 = #{?#{>:#{session_windows},1},,-}Swap Left (type STRING)
1780685378.589421 args_parse: 7 = l (type STRING)
1780685378.589423 args_parse: 8 = swap-window -t :-1 (type COMMANDS)
1780685378.589425 args_parse: 9 = #{?#{>:#{session_windows},1},,-}Swap Right (type STRING)
1780685378.589427 args_parse: 10 = r (type STRING)
1780685378.589429 args_parse: 11 = swap-window -t :+1 (type COMMANDS)
1780685378.589431 args_parse: 12 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1780685378.589432 args_parse: 13 = s (type STRING)
1780685378.589434 args_parse: 14 = swap-window (type COMMANDS)
1780685378.589436 args_parse: 15 =  (type STRING)
1780685378.589437 args_parse: 16 = Kill (type STRING)
1780685378.589439 args_parse: 17 = X (type STRING)
1780685378.589441 args_parse: 18 = kill-window (type COMMANDS)
1780685378.589442 args_parse: 19 = Respawn (type STRING)
1780685378.589444 args_parse: 20 = R (type STRING)
1780685378.589446 args_parse: 21 = respawn-window -k (type COMMANDS)
1780685378.589448 args_parse: 22 = #{?pane_marked,Unmark,Mark} (type STRING)
1780685378.589449 args_parse: 23 = m (type STRING)
1780685378.589451 args_parse: 24 = select-pane -m (type COMMANDS)
1780685378.589453 args_parse: 25 = Rename (type STRING)
1780685378.589454 args_parse: 26 = n (type STRING)
1780685378.589458 args_parse: 27 = command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } (type COMMANDS)
1780685378.589460 args_parse: 28 =  (type STRING)
1780685378.589462 args_parse: 29 = New After (type STRING)
1780685378.589463 args_parse: 30 = w (type STRING)
1780685378.589465 args_parse: 31 = new-window -a (type COMMANDS)
1780685378.589467 args_parse: 32 = New At End (type STRING)
1780685378.589468 args_parse: 33 = W (type STRING)
1780685378.589470 args_parse: 34 = new-window (type COMMANDS)
1780685378.589490 cmd_parse_build_commands: display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1780685378.589492 args_parse_flags: next -n
1780685378.589493 args_parse_flags: -n
1780685378.589495 args_parse_flags: next MouseDown3Status
1780685378.589496 args_parse: flags end at 2 of 4
1780685378.589497 args_parse: 2 = MouseDown3Status (type STRING)
1780685378.589515 args_parse: 3 = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } (type COMMANDS)
1780685378.589535 cmd_parse_build_commands: bind-key -n MouseDown3Status { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -t = -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1780685378.589538 cmdq_get_command: [bind-key/0xb8305a300] group 1046
1780685378.589539 cmdq_append <global>: [bind-key/0xb8305a300]
1780685378.589541 yylex_token: end at WS
1780685378.589542 yylex_token: bind
1780685378.589544 yylex_token: end at WS
1780685378.589545 yylex_token: -n
1780685378.589547 yylex_token: end at WS
1780685378.589548 yylex_token: M-MouseDown3Status
1780685378.589550 yylex_token: end at WS
1780685378.589551 yylex_token: display-menu
1780685378.589553 yylex_token: end at WS
1780685378.589554 yylex_token: -t=
1780685378.589555 yylex_token: end at WS
1780685378.589557 yylex_token: -xW
1780685378.589558 yylex_token: end at WS
1780685378.589559 yylex_token: -yW
1780685378.589560 yylex_token: end at WS
1780685378.589562 yylex_token: -T
1780685378.589564 yylex_token: end at WS
1780685378.589566 yylex_token: #[align=centre]#{window_index}:#{window_name}
1780685378.589568 yylex_token: end at WS
1780685378.589569 yylex_token: #{?#{>:#{session_windows},1},,-}Swap Left
1780685378.589571 yylex_token: end at WS
1780685378.589572 yylex_token: l
1780685378.589574 yylex_token: end at WS
1780685378.589575 yylex_token: swap-window
1780685378.589576 yylex_token: end at }
1780685378.589578 yylex_token: -t:-1
1780685378.589580 yylex_token: end at WS
1780685378.589582 yylex_token: #{?#{>:#{session_windows},1},,-}Swap Right
1780685378.589583 yylex_token: end at WS
1780685378.589584 yylex_token: r
1780685378.589586 yylex_token: end at WS
1780685378.589587 yylex_token: swap-window
1780685378.589589 yylex_token: end at }
1780685378.589590 yylex_token: -t:+1
1780685378.589592 yylex_token: end at WS
1780685378.589593 yylex_token: #{?pane_marked_set,,-}Swap Marked
1780685378.589595 yylex_token: end at WS
1780685378.589596 yylex_token: s
1780685378.589598 yylex_token: end at }
1780685378.589599 yylex_token: swap-window
1780685378.589600 yylex_token: end at WS
1780685378.589602 yylex_token: 
1780685378.589603 yylex_token: end at WS
1780685378.589604 yylex_token: Kill
1780685378.589606 yylex_token: end at WS
1780685378.589607 yylex_token: X
1780685378.589608 yylex_token: end at }
1780685378.589610 yylex_token: kill-window
1780685378.589611 yylex_token: end at WS
1780685378.589612 yylex_token: Respawn
1780685378.589614 yylex_token: end at WS
1780685378.589615 yylex_token: R
1780685378.589617 yylex_token: end at WS
1780685378.589618 yylex_token: respawn-window
1780685378.589619 yylex_token: end at }
1780685378.589621 yylex_token: -k
1780685378.589623 yylex_token: end at WS
1780685378.589624 yylex_token: #{?pane_marked,Unmark,Mark}
1780685378.589625 yylex_token: end at WS
1780685378.589627 yylex_token: m
1780685378.589628 yylex_token: end at WS
1780685378.589630 yylex_token: select-pane
1780685378.589631 yylex_token: end at }
1780685378.589632 yylex_token: -m
1780685378.589634 yylex_token: end at WS
1780685378.589636 yylex_token: Rename
1780685378.589637 yylex_token: end at WS
1780685378.589638 yylex_token: n
1780685378.589640 yylex_token: end at WS
1780685378.589642 yylex_token: command-prompt
1780685378.589643 yylex_token: end at WS
1780685378.589645 yylex_token: -FI
1780685378.589646 yylex_token: end at WS
1780685378.589650 yylex_token: #W
1780685378.589652 yylex_token: end at WS
1780685378.589653 yylex_token: rename-window
1780685378.589655 yylex_token: end at WS
1780685378.589656 yylex_token: -t
1780685378.589658 yylex_token: end at WS
1780685378.589659 yylex_token: #{window_id}
1780685378.589661 yylex_token: end at WS
1780685378.589662 yylex_token: --
1780685378.589664 yylex_token: end at }
1780685378.589665 yylex_token: %%
1780685378.589667 yylex_token: end at WS
1780685378.589668 yylex_token: 
1780685378.589670 yylex_token: end at WS
1780685378.589671 yylex_token: New After
1780685378.589673 yylex_token: end at WS
1780685378.589674 yylex_token: w
1780685378.589676 yylex_token: end at WS
1780685378.589677 yylex_token: new-window
1780685378.589679 yylex_token: end at }
1780685378.589680 yylex_token: -a
1780685378.589682 yylex_token: end at WS
1780685378.589683 yylex_token: New At End
