1780684924.430684 server started (58951): version 3.6b, socket /private/tmp/tmux-501/runie-test, protocol 8
1780684924.430710 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780684924.430716 using libevent 2.1.12-stable select
1780684924.430725 using utf8proc 2.11.3
1780684924.430731 using ncurses 6.6 20251230
1780684924.444388 cmd_parse_build_commands 0:4 0:3: -yM
1780684924.444390 cmd_parse_build_commands 0:4 0:4: -T
1780684924.444391 cmd_parse_build_commands 0:4 0:5: #[align=centre]#{pane_index} (#{pane_id})
1780684924.444393 cmd_parse_build_commands 0:4 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1780684924.444394 cmd_parse_build_commands 0:4 0:7: <
1780684924.444396 cmd_parse_build_commands 0:4 0:8 0:0: send
1780684924.444397 cmd_parse_build_commands 0:4 0:8 0:1: -X
1780684924.444399 cmd_parse_build_commands 0:4 0:8 0:2: history-top
1780684924.444401 cmd_parse_build_commands 0:4 0:9: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1780684924.444402 cmd_parse_build_commands 0:4 0:10: >
1780684924.444404 cmd_parse_build_commands 0:4 0:11 0:0: send
1780684924.444405 cmd_parse_build_commands 0:4 0:11 0:1: -X
1780684924.444407 cmd_parse_build_commands 0:4 0:11 0:2: history-bottom
1780684924.444408 cmd_parse_build_commands 0:4 0:12: 
1780684924.444410 cmd_parse_build_commands 0:4 0:13: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1780684924.444411 cmd_parse_build_commands 0:4 0:14: C-r
1780684924.444413 cmd_parse_build_commands 0:4 0:15 0:0: if
1780684924.444415 cmd_parse_build_commands 0:4 0:15 0:1: -F
1780684924.444416 cmd_parse_build_commands 0:4 0:15 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1780684924.444418 cmd_parse_build_commands 0:4 0:15 0:3: copy-mode -t=
1780684924.444419 cmd_parse_build_commands 0:4 0:15 1:0: send
1780684924.444421 cmd_parse_build_commands 0:4 0:15 1:1: -Xt=
1780684924.444422 cmd_parse_build_commands 0:4 0:15 1:2: search-backward
1780684924.444424 cmd_parse_build_commands 0:4 0:15 1:3: --
1780684924.444425 cmd_parse_build_commands 0:4 0:15 1:4: #{q:mouse_word}
1780684924.444427 cmd_parse_build_commands 0:4 0:16: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1780684924.444428 cmd_parse_build_commands 0:4 0:17: C-y
1780684924.444430 cmd_parse_build_commands 0:4 0:18 0:0: copy-mode
1780684924.444431 cmd_parse_build_commands 0:4 0:18 0:1: -q
1780684924.444433 cmd_parse_build_commands 0:4 0:18 1:0: send-keys
1780684924.444434 cmd_parse_build_commands 0:4 0:18 1:1: -l
1780684924.444436 cmd_parse_build_commands 0:4 0:18 1:2: --
1780684924.444437 cmd_parse_build_commands 0:4 0:18 1:3: #{q:mouse_word}
1780684924.444439 cmd_parse_build_commands 0:4 0:19: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1780684924.444440 cmd_parse_build_commands 0:4 0:20: c
1780684924.444442 cmd_parse_build_commands 0:4 0:21 0:0: copy-mode
1780684924.444444 cmd_parse_build_commands 0:4 0:21 0:1: -q
1780684924.444445 cmd_parse_build_commands 0:4 0:21 1:0: set-buffer
1780684924.444447 cmd_parse_build_commands 0:4 0:21 1:1: --
1780684924.444448 cmd_parse_build_commands 0:4 0:21 1:2: #{q:mouse_word}
1780684924.444450 cmd_parse_build_commands 0:4 0:22: #{?mouse_line,Copy Line,}
1780684924.444451 cmd_parse_build_commands 0:4 0:23: l
1780684924.444453 cmd_parse_build_commands 0:4 0:24 0:0: copy-mode
1780684924.444454 cmd_parse_build_commands 0:4 0:24 0:1: -q
1780684924.444456 cmd_parse_build_commands 0:4 0:24 1:0: set-buffer
1780684924.444457 cmd_parse_build_commands 0:4 0:24 1:1: --
1780684924.444459 cmd_parse_build_commands 0:4 0:24 1:2: #{q:mouse_line}
1780684924.444460 cmd_parse_build_commands 0:4 0:25: 
1780684924.444462 cmd_parse_build_commands 0:4 0:26: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1780684924.444465 cmd_parse_build_commands 0:4 0:27: C-h
1780684924.444466 cmd_parse_build_commands 0:4 0:28 0:0: copy-mode
1780684924.444468 cmd_parse_build_commands 0:4 0:28 0:1: -q
1780684924.444469 cmd_parse_build_commands 0:4 0:28 1:0: send-keys
1780684924.444471 cmd_parse_build_commands 0:4 0:28 1:1: -l
1780684924.444472 cmd_parse_build_commands 0:4 0:28 1:2: --
1780684924.444474 cmd_parse_build_commands 0:4 0:28 1:3: #{q:mouse_hyperlink}
1780684924.444475 cmd_parse_build_commands 0:4 0:29: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1780684924.444477 cmd_parse_build_commands 0:4 0:30: h
1780684924.444478 cmd_parse_build_commands 0:4 0:31 0:0: copy-mode
1780684924.444480 cmd_parse_build_commands 0:4 0:31 0:1: -q
1780684924.444481 cmd_parse_build_commands 0:4 0:31 1:0: set-buffer
1780684924.444483 cmd_parse_build_commands 0:4 0:31 1:1: --
1780684924.444484 cmd_parse_build_commands 0:4 0:31 1:2: #{q:mouse_hyperlink}
1780684924.444486 cmd_parse_build_commands 0:4 0:32: 
1780684924.444487 cmd_parse_build_commands 0:4 0:33: Horizontal Split
1780684924.444489 cmd_parse_build_commands 0:4 0:34: h
1780684924.444490 cmd_parse_build_commands 0:4 0:35 0:0: split-window
1780684924.444492 cmd_parse_build_commands 0:4 0:35 0:1: -h
1780684924.444493 cmd_parse_build_commands 0:4 0:36: Vertical Split
1780684924.444495 cmd_parse_build_commands 0:4 0:37: v
1780684924.444496 cmd_parse_build_commands 0:4 0:38 0:0: split-window
1780684924.444498 cmd_parse_build_commands 0:4 0:38 0:1: -v
1780684924.444499 cmd_parse_build_commands 0:4 0:39: 
1780684924.444501 cmd_parse_build_commands 0:4 0:40: #{?#{>:#{window_panes},1},,-}Swap Up
1780684924.444502 cmd_parse_build_commands 0:4 0:41: u
1780684924.444504 cmd_parse_build_commands 0:4 0:42 0:0: swap-pane
1780684924.444506 cmd_parse_build_commands 0:4 0:42 0:1: -U
1780684924.444507 cmd_parse_build_commands 0:4 0:43: #{?#{>:#{window_panes},1},,-}Swap Down
1780684924.444509 cmd_parse_build_commands 0:4 0:44: d
1780684924.444510 cmd_parse_build_commands 0:4 0:45 0:0: swap-pane
1780684924.444512 cmd_parse_build_commands 0:4 0:45 0:1: -D
1780684924.444513 cmd_parse_build_commands 0:4 0:46: #{?pane_marked_set,,-}Swap Marked
1780684924.444515 cmd_parse_build_commands 0:4 0:47: s
1780684924.444516 cmd_parse_build_commands 0:4 0:48 0:0: swap-pane
1780684924.444518 cmd_parse_build_commands 0:4 0:49: 
1780684924.444519 cmd_parse_build_commands 0:4 0:50: Kill
1780684924.444521 cmd_parse_build_commands 0:4 0:51: X
1780684924.444522 cmd_parse_build_commands 0:4 0:52 0:0: kill-pane
1780684924.444524 cmd_parse_build_commands 0:4 0:53: Respawn
1780684924.444525 cmd_parse_build_commands 0:4 0:54: R
1780684924.444527 cmd_parse_build_commands 0:4 0:55 0:0: respawn-pane
1780684924.444528 cmd_parse_build_commands 0:4 0:55 0:1: -k
1780684924.444530 cmd_parse_build_commands 0:4 0:56: #{?pane_marked,Unmark,Mark}
1780684924.444531 cmd_parse_build_commands 0:4 0:57: m
1780684924.444533 cmd_parse_build_commands 0:4 0:58 0:0: select-pane
1780684924.444534 cmd_parse_build_commands 0:4 0:58 0:1: -m
1780684924.444536 cmd_parse_build_commands 0:4 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1780684924.444537 cmd_parse_build_commands 0:4 0:60: z
1780684924.444539 cmd_parse_build_commands 0:4 0:61 0:0: resize-pane
1780684924.444540 cmd_parse_build_commands 0:4 0:61 0:1: -Z
1780684924.444542 cmd_parse_build_commands 0:0: select-pane
1780684924.444544 cmd_parse_build_commands 0:1: -t=
1780684924.444545 cmd_parse_build_commands 1:0: send
1780684924.444547 cmd_parse_build_commands 1:1: -M
1780684924.444549 args_parse_flags: next -t=
1780684924.444550 args_parse_flag_argument: -t = =
1780684924.444552 args_parse: flags end at 2 of 2
1780684924.444554 args_parse_flags: next -M
1780684924.444556 args_parse_flags: -M
1780684924.444557 args_parse: flags end at 2 of 2
1780684924.444560 cmd_parse_build_commands: select-pane -t = ; send-keys -M
1780684924.444561 cmd_parse_build_commands 0:0: display-menu
1780684924.444563 cmd_parse_build_commands 0:1: -t=
1780684924.444566 cmd_parse_build_commands 0:2: -xM
1780684924.444567 cmd_parse_build_commands 0:3: -yM
1780684924.444569 cmd_parse_build_commands 0:4: -T
1780684924.444570 cmd_parse_build_commands 0:5: #[align=centre]#{pane_index} (#{pane_id})
1780684924.444572 cmd_parse_build_commands 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1780684924.444573 cmd_parse_build_commands 0:7: <
1780684924.444575 cmd_parse_build_commands 0:8 0:0: send
1780684924.444576 cmd_parse_build_commands 0:8 0:1: -X
1780684924.444578 cmd_parse_build_commands 0:8 0:2: history-top
1780684924.444580 cmd_parse_build_commands 0:9: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1780684924.444581 cmd_parse_build_commands 0:10: >
1780684924.444583 cmd_parse_build_commands 0:11 0:0: send
1780684924.444584 cmd_parse_build_commands 0:11 0:1: -X
1780684924.444586 cmd_parse_build_commands 0:11 0:2: history-bottom
1780684924.444587 cmd_parse_build_commands 0:12: 
1780684924.444589 cmd_parse_build_commands 0:13: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1780684924.444590 cmd_parse_build_commands 0:14: C-r
1780684924.444592 cmd_parse_build_commands 0:15 0:0: if
1780684924.444594 cmd_parse_build_commands 0:15 0:1: -F
1780684924.444595 cmd_parse_build_commands 0:15 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1780684924.444597 cmd_parse_build_commands 0:15 0:3: copy-mode -t=
1780684924.444598 cmd_parse_build_commands 0:15 1:0: send
1780684924.444600 cmd_parse_build_commands 0:15 1:1: -Xt=
1780684924.444601 cmd_parse_build_commands 0:15 1:2: search-backward
1780684924.444603 cmd_parse_build_commands 0:15 1:3: --
1780684924.444604 cmd_parse_build_commands 0:15 1:4: #{q:mouse_word}
1780684924.444606 cmd_parse_build_commands 0:16: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1780684924.444607 cmd_parse_build_commands 0:17: C-y
1780684924.444609 cmd_parse_build_commands 0:18 0:0: copy-mode
1780684924.444610 cmd_parse_build_commands 0:18 0:1: -q
1780684924.444612 cmd_parse_build_commands 0:18 1:0: send-keys
1780684924.444613 cmd_parse_build_commands 0:18 1:1: -l
1780684924.444615 cmd_parse_build_commands 0:18 1:2: --
1780684924.444616 cmd_parse_build_commands 0:18 1:3: #{q:mouse_word}
1780684924.444618 cmd_parse_build_commands 0:19: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1780684924.444619 cmd_parse_build_commands 0:20: c
1780684924.444621 cmd_parse_build_commands 0:21 0:0: copy-mode
1780684924.444622 cmd_parse_build_commands 0:21 0:1: -q
1780684924.444624 cmd_parse_build_commands 0:21 1:0: set-buffer
1780684924.444625 cmd_parse_build_commands 0:21 1:1: --
1780684924.444627 cmd_parse_build_commands 0:21 1:2: #{q:mouse_word}
1780684924.444628 cmd_parse_build_commands 0:22: #{?mouse_line,Copy Line,}
1780684924.444630 cmd_parse_build_commands 0:23: l
1780684924.444631 cmd_parse_build_commands 0:24 0:0: copy-mode
1780684924.444633 cmd_parse_build_commands 0:24 0:1: -q
1780684924.444634 cmd_parse_build_commands 0:24 1:0: set-buffer
1780684924.444636 cmd_parse_build_commands 0:24 1:1: --
1780684924.444637 cmd_parse_build_commands 0:24 1:2: #{q:mouse_line}
1780684924.444639 cmd_parse_build_commands 0:25: 
1780684924.444640 cmd_parse_build_commands 0:26: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1780684924.444642 cmd_parse_build_commands 0:27: C-h
1780684924.444643 cmd_parse_build_commands 0:28 0:0: copy-mode
1780684924.444645 cmd_parse_build_commands 0:28 0:1: -q
1780684924.444646 cmd_parse_build_commands 0:28 1:0: send-keys
1780684924.444648 cmd_parse_build_commands 0:28 1:1: -l
1780684924.444649 cmd_parse_build_commands 0:28 1:2: --
1780684924.444651 cmd_parse_build_commands 0:28 1:3: #{q:mouse_hyperlink}
1780684924.444652 cmd_parse_build_commands 0:29: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1780684924.444654 cmd_parse_build_commands 0:30: h
1780684924.444655 cmd_parse_build_commands 0:31 0:0: copy-mode
1780684924.444657 cmd_parse_build_commands 0:31 0:1: -q
1780684924.444658 cmd_parse_build_commands 0:31 1:0: set-buffer
1780684924.444660 cmd_parse_build_commands 0:31 1:1: --
1780684924.444662 cmd_parse_build_commands 0:31 1:2: #{q:mouse_hyperlink}
1780684924.444664 cmd_parse_build_commands 0:32: 
1780684924.444666 cmd_parse_build_commands 0:33: Horizontal Split
1780684924.444667 cmd_parse_build_commands 0:34: h
1780684924.444669 cmd_parse_build_commands 0:35 0:0: split-window
1780684924.444670 cmd_parse_build_commands 0:35 0:1: -h
1780684924.444672 cmd_parse_build_commands 0:36: Vertical Split
1780684924.444673 cmd_parse_build_commands 0:37: v
1780684924.444675 cmd_parse_build_commands 0:38 0:0: split-window
1780684924.444676 cmd_parse_build_commands 0:38 0:1: -v
1780684924.444677 cmd_parse_build_commands 0:39: 
1780684924.444679 cmd_parse_build_commands 0:40: #{?#{>:#{window_panes},1},,-}Swap Up
1780684924.444681 cmd_parse_build_commands 0:41: u
1780684924.444682 cmd_parse_build_commands 0:42 0:0: swap-pane
1780684924.444684 cmd_parse_build_commands 0:42 0:1: -U
1780684924.444685 cmd_parse_build_commands 0:43: #{?#{>:#{window_panes},1},,-}Swap Down
1780684924.444687 cmd_parse_build_commands 0:44: d
1780684924.444688 cmd_parse_build_commands 0:45 0:0: swap-pane
1780684924.444690 cmd_parse_build_commands 0:45 0:1: -D
1780684924.444691 cmd_parse_build_commands 0:46: #{?pane_marked_set,,-}Swap Marked
1780684924.444693 cmd_parse_build_commands 0:47: s
1780684924.444694 cmd_parse_build_commands 0:48 0:0: swap-pane
1780684924.444696 cmd_parse_build_commands 0:49: 
1780684924.444697 cmd_parse_build_commands 0:50: Kill
1780684924.444699 cmd_parse_build_commands 0:51: X
1780684924.444700 cmd_parse_build_commands 0:52 0:0: kill-pane
1780684924.444702 cmd_parse_build_commands 0:53: Respawn
1780684924.444703 cmd_parse_build_commands 0:54: R
1780684924.444705 cmd_parse_build_commands 0:55 0:0: respawn-pane
1780684924.444706 cmd_parse_build_commands 0:55 0:1: -k
1780684924.444708 cmd_parse_build_commands 0:56: #{?pane_marked,Unmark,Mark}
1780684924.444709 cmd_parse_build_commands 0:57: m
1780684924.444711 cmd_parse_build_commands 0:58 0:0: select-pane
1780684924.444712 cmd_parse_build_commands 0:58 0:1: -m
1780684924.444714 cmd_parse_build_commands 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1780684924.444715 cmd_parse_build_commands 0:60: z
1780684924.444717 cmd_parse_build_commands 0:61 0:0: resize-pane
1780684924.444718 cmd_parse_build_commands 0:61 0:1: -Z
1780684924.444720 cmd_parse_build_commands 0:0: send
1780684924.444722 cmd_parse_build_commands 0:1: -X
1780684924.444723 cmd_parse_build_commands 0:2: history-top
1780684924.444726 args_parse_flags: next -X
1780684924.444727 args_parse_flags: -X
1780684924.444728 args_parse_flags: next history-top
1780684924.444730 args_parse: flags end at 2 of 3
1780684924.444731 args_parse: 2 = history-top (type STRING)
1780684924.444734 cmd_parse_build_commands: send-keys -X history-top
1780684924.444736 cmd_parse_build_commands 0:0: send
1780684924.444737 cmd_parse_build_commands 0:1: -X
1780684924.444739 cmd_parse_build_commands 0:2: history-bottom
1780684924.444741 args_parse_flags: next -X
1780684924.444742 args_parse_flags: -X
1780684924.444744 args_parse_flags: next history-bottom
1780684924.444745 args_parse: flags end at 2 of 3
1780684924.444747 args_parse: 2 = history-bottom (type STRING)
1780684924.444749 cmd_parse_build_commands: send-keys -X history-bottom
1780684924.444751 cmd_parse_build_commands 0:0: if
1780684924.444752 cmd_parse_build_commands 0:1: -F
1780684924.444754 cmd_parse_build_commands 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1780684924.444755 cmd_parse_build_commands 0:3: copy-mode -t=
1780684924.444757 cmd_parse_build_commands 1:0: send
1780684924.444758 cmd_parse_build_commands 1:1: -Xt=
1780684924.444760 cmd_parse_build_commands 1:2: search-backward
1780684924.444761 cmd_parse_build_commands 1:3: --
1780684924.444763 cmd_parse_build_commands 1:4: #{q:mouse_word}
1780684924.444765 args_parse_flags: next -F
1780684924.444766 args_parse_flags: -F
1780684924.444768 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1780684924.444769 args_parse: flags end at 2 of 4
1780684924.444774 args_parse: 2 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} (type STRING)
1780684924.444775 args_parse: 3 = copy-mode -t= (type STRING)
1780684924.444778 args_parse_flags: next -Xt=
1780684924.444779 args_parse_flags: -X
1780684924.444781 args_parse_flag_argument: -t = =
1780684924.444782 args_parse_flags: next search-backward
1780684924.444784 args_parse: flags end at 2 of 5
1780684924.444785 args_parse: 2 = search-backward (type STRING)
1780684924.444787 args_parse: 3 = -- (type STRING)
1780684924.444789 args_parse: 4 = #{q:mouse_word} (type STRING)
1780684924.444794 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}"
1780684924.444796 cmd_parse_build_commands 0:0: copy-mode
1780684924.444797 cmd_parse_build_commands 0:1: -q
1780684924.444799 cmd_parse_build_commands 1:0: send-keys
1780684924.444800 cmd_parse_build_commands 1:1: -l
1780684924.444802 cmd_parse_build_commands 1:2: --
1780684924.444803 cmd_parse_build_commands 1:3: #{q:mouse_word}
1780684924.444805 args_parse_flags: next -q
1780684924.444807 args_parse_flags: -q
1780684924.444808 args_parse: flags end at 2 of 2
1780684924.444810 args_parse_flags: next -l
1780684924.444812 args_parse_flags: -l
1780684924.444813 args_parse_flags: next --
1780684924.444814 args_parse: flags end at 3 of 4
1780684924.444816 args_parse: 3 = #{q:mouse_word} (type STRING)
1780684924.444819 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1780684924.444821 cmd_parse_build_commands 0:0: copy-mode
1780684924.444822 cmd_parse_build_commands 0:1: -q
1780684924.444824 cmd_parse_build_commands 1:0: set-buffer
1780684924.444825 cmd_parse_build_commands 1:1: --
1780684924.444827 cmd_parse_build_commands 1:2: #{q:mouse_word}
1780684924.444828 args_parse_flags: next -q
1780684924.444830 args_parse_flags: -q
1780684924.444831 args_parse: flags end at 2 of 2
1780684924.444833 args_parse_flags: next --
1780684924.444835 args_parse: flags end at 2 of 3
1780684924.444836 args_parse: 2 = #{q:mouse_word} (type STRING)
1780684924.444839 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1780684924.444841 cmd_parse_build_commands 0:0: copy-mode
1780684924.444842 cmd_parse_build_commands 0:1: -q
1780684924.444844 cmd_parse_build_commands 1:0: set-buffer
1780684924.444845 cmd_parse_build_commands 1:1: --
1780684924.444846 cmd_parse_build_commands 1:2: #{q:mouse_line}
1780684924.444848 args_parse_flags: next -q
1780684924.444850 args_parse_flags: -q
1780684924.444851 args_parse: flags end at 2 of 2
1780684924.444853 args_parse_flags: next --
1780684924.444855 args_parse: flags end at 2 of 3
1780684924.444856 args_parse: 2 = #{q:mouse_line} (type STRING)
1780684924.444859 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1780684924.444861 cmd_parse_build_commands 0:0: copy-mode
